json_path,json_name,json_subtitle,status,method,notes,csv_line,id,uziti,zalm,verse,lekcionar,strana,doba,prilezitost,cyklus,odpoved,kb
data/json/ruzne_prilezitosti/pri_pohrbu_ditete.json,Při mších za zemřelé,,matched,manual,Název JSONu je obecný/odlišný; párováno podle názvu souboru na pohřeb dítěte.,1669,Ps025_04,ID_1668,Žl 25(24),4-5ab.6+7bc.17+20,62,678,zemř-pohřeb,Při pohřbu dosud nepokřtěného dítěte 2,,3,
data/json/ruzne_prilezitosti/pri_pohrbu_ditete.json,Při mších za zemřelé,,matched,manual,Název JSONu je obecný/odlišný; párováno podle názvu souboru na pohřeb dítěte.,1670,Ps025_03,ID_1669,Žl 25(24),4-5ab.6+7bc.17+20,KB,42,zemř-pohřeb,Při pohřbu dosud nepokřtěného dítěte KB,,17,42
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1671,Ps023_03,ID_1670,Žl 23(22),1-3.4.5.6,KB,35,zemř-pohřeb,Pohřební obřady KB,,70,35
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1672,Ps025_05,ID_1671,Žl 25(24),4-5ab.6+7bc.20-21,KB,43,zemř-pohřeb,Pohřební obřady KB,,17,43
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1673,Ps025_12,ID_1672,Žl 25(24),6+7bc.17-18.20-21,KB,45,zemř-pohřeb,Pohřební obřady KB,,3,45
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1674,Ps025_13,ID_1673,Žl 25(24),6+7bc.17-18.20-21,KB,45,zemř-pohřeb,Pohřební obřady KB,,51,45
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1675,Ps042_02,ID_1674,Žl 42(41),2.3.5bcd,KB,94,zemř-pohřeb,Pohřební obřady KB,,36,94
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1676,Ps051_15,ID_1675,Žl 51(50),3-4.5-6a.6b+8.9-10.11-12.13-14.15+17,KB,112,zemř-pohřeb,Pohřební obřady KB,,74,112
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1677,Ps093_03,ID_1676,Žl 93(92),1ab.1c-2.5,KB,176,zemř-pohřeb,Pohřební obřady KB,,5,176
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1678,Ps114_02,ID_1677,Žl 114(113A),"1-2.3-4.5-6.7-8 115 (113B), 1-2.3-4.5-6.7-8.11-12a",KB,226,zemř-pohřeb,Pohřební obřady KB,,76,226
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1679,Ps114_03,ID_1678,Žl 114(113A),"1-2.3-4.5-6.7-8 115 (113B), 1-2.3-4.5-6.7-8.11-12a",KB,226,zemř-pohřeb,Pohřební obřady KB,,77,226
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1680,Ps116_02,ID_1679,Žl 116(114),1-2.3-4.5-6.8-9,KB,228,zemř-pohřeb,Pohřební obřady KB,,53,228
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1681,Ps116_07,ID_1680,Žl 116(115),10+15.16-17.18-19,KB,230,zemř-pohřeb,Pohřební obřady KB,,53,230
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1682,Ps118_03,ID_1681,Žl 118(117),1-2.3-4.5-7.8-9.10-12.13-14.15-16.17-18.19-20.21-22.23-24.25+28,KB,234,zemř-pohřeb,Pohřební obřady KB,,61,234
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1683,Ps121_01,ID_1682,Žl 121(120),1-2.3-4.5-6.7-8,KB,255,zemř-pohřeb,Pohřební obřady KB,,49,255
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1684,Ps122_01,ID_1683,Žl 122(121),1-2.(4-5.6-7.)8-9,KB,259,zemř-pohřeb,Pohřební obřady KB,,1,259
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1685,Ps123_03,ID_1684,Žl 123(122),1-2a.2bcd.3-4,KB,261,zemř-pohřeb,Pohřební obřady KB,,33,261
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1686,Ps126_01,ID_1685,Žl 126(125),1-2ab.2cd-3.4-5.6,KB,263,zemř-pohřeb,Pohřební obřady KB,,5,263
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1687,Ps130_03,ID_1686,Žl 130(129),1-2.3-4.5-6a.6b-8,KB,269,zemř-pohřeb,Pohřební obřady KB,,59,269
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1688,Ps130_04,ID_1687,Žl 130(129),1-2.3-4.5-6a.6b-8,KB,269,zemř-pohřeb,Pohřební obřady KB,,66,269
data/json/ruzne_prilezitosti/pri_pohrbu_dospelych.json,Při pohřbu dospělých,,matched,manual,,1689,Ps132_03,ID_1688,Žl 132(131),11.13-14.17-18,KB,274,zemř-pohřeb,Pohřební obřady KB,,9,274
data/json/ruzne_prilezitosti/priprava_na_krest_skrutinium_1.json,Při přípravě na křest,Při prvním skrutiniu,matched,manual,Spárováno podle odkazu v JSONu na příslušnou postní neděli.,112,Ps095_02,ID_0111,Žl 95(94),1-2.6-7.8-9,1A,124,c-Postní,3. neděle postní,A,21,178
data/json/ruzne_prilezitosti/priprava_na_krest_skrutinium_2.json,Při přípravě na křest,Při druhém skrutiniu,matched,manual,Spárováno podle odkazu v JSONu na příslušnou postní neděli.,122,Ps023_01,ID_0121,Žl 23(22),1-3.4.5.6,1A,132,c-Postní,4. neděle postní,A,23,34
data/json/ruzne_prilezitosti/priprava_na_krest_skrutinium_3.json,Při přípravě na křest,Při třetím skrutiniu,matched,manual,Spárováno podle odkazu v JSONu na příslušnou postní neděli.,132,Ps130_01,ID_0131,Žl 130(129),1-2.3-4.5-6a.6b-8,1A,137,c-Postní,5. neděle postní,A,26,268
data/json/ruzne_prilezitosti/priprava_na_krest_skrutinium_3.json,Při přípravě na křest,Při třetím skrutiniu,matched,manual,Spárováno podle odkazu v JSONu na příslušnou postní neděli.,133,Ps051_03,ID_0132,Žl 51(50),3-4.12-13.14-15,1B,98,c-Postní,5. neděle postní,B,27,117
data/json/ruzne_prilezitosti/priprava_na_krest_zarazeni.json,Při přípravě na křest,Při zařazení mezi čekatele křtu,matched,manual,,1210,Ps033_19,ID_1209,Žl 33(32),4-5.12-13.18-19.20+22,61,14,h-Příležitosti,Při přijetí do katechumenátu,,11,
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1324,Ps033_11,ID_1323,Žl 33(32),12+18.20-21.22,61,192,h-Příležitosti,Při svatbě mimo dobu velikonoční 1,,32,
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1325,Ps148_01,ID_1324,Žl 148,1-2.3-4.9-10.11-13b,61,193,h-Příležitosti,Při svatbě mimo dobu velikonoční 2,,39,299
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1326,Ps145_24,ID_1325,Žl 145(144),8-9.10+15.17-18,61,195,h-Příležitosti,Při svatbě mimo dobu velikonoční 3,,49,288
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1327,Ps033_11,ID_1326,Žl 33(32),12+18.20-21.22,61,196,h-Příležitosti,Při svatbě mimo dobu velikonoční 4,,32,
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1328,Ps103_13,ID_1327,Žl 103(102),1-2.8+13.17-18a,61,196,h-Příležitosti,Při svatbě mimo dobu velikonoční 5,,17,203
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1329,Ps128_01,ID_1328,Žl 128(127),1-2.3.4-5,61,198,h-Příležitosti,Při svatbě mimo dobu velikonoční 6,,11,266
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1330,Ps034_12,ID_1329,Žl 34(33),2-3.4-5.6-7.8-9,61,199,h-Příležitosti,Při svatbě mimo dobu velikonoční 7,,31,
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1331,Ps112_05,ID_1330,Žl 112(111),1-2.3-4.5-6.7-8.9,61,200,h-Příležitosti,Při svatbě mimo dobu velikonoční 8,,11,221
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1332,Ps103_18,ID_1331,Žl 103(102),1-2.8+13.17-18a,61,201,h-Příležitosti,Při svatbě v době velikonoční,,31,203
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1333,Ps033_12,ID_1332,Žl 33(32),12+18.20-21.22,KB,72,h-Příležitosti,Při svatbě KB,,39,72
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1334,Ps033_13,ID_1333,Žl 33(32),12+18.20-21.22,KB,72,h-Příležitosti,Při svatbě KB,,49,72
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1335,Ps034_09,ID_1334,Žl 34(33),2-3.4-5.6-7.8-9,KB,74,h-Příležitosti,Při svatbě KB,,11,74
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1336,Ps034_11,ID_1335,Žl 34(33),2-3.4-5.6-7.8-9,KB,74,h-Příležitosti,Při svatbě KB,,49,74
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1337,Ps103_18,ID_1336,Žl 103(102),1-2.8+13.17-18a,KB,203,h-Příležitosti,Při svatbě KB,,31,203
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1338,Ps103_13,ID_1337,Žl 103(102),1-2.8+13.17-18a,KB,203,h-Příležitosti,Při svatbě KB,,17,203
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1339,Ps112_03,ID_1338,Žl 112(111),1-2.3-4.5-6.7-8.9,KB,220,h-Příležitosti,Při svatbě KB,,11,220
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1340,Ps112_04,ID_1339,Žl 112(111),1-2.3-4.5-6.7-8.9,KB,220,h-Příležitosti,Při svatbě KB,,49,220
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1341,Ps112_05,ID_1340,Žl 112(111),1-2.3-4.5-6.7-8.9,KB,221,h-Příležitosti,Při svatbě KB,,11,221
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1342,Ps112_06,ID_1341,Žl 112(111),1-2.3-4.5-6.7-8.9,KB,221,h-Příležitosti,Při svatbě KB,,49,221
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1343,Ps128_01,ID_1342,Žl 128(127),1-2.3.4-5,KB,266,h-Příležitosti,Při svatbě KB,,11,266
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1344,Ps145_24,ID_1343,Žl 145(144),8-9.10+15.17-18,KB,288,h-Příležitosti,Při svatbě KB,,49,288
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1345,Ps145_25,ID_1344,Žl 145(144),8-9.10+15.17-18,KB,288,h-Příležitosti,Při svatbě KB,,17,288
data/json/ruzne_prilezitosti/svatba.json,Při svatbě,,matched,manual,,1346,Ps148_01,ID_1345,Žl 148,1-2.3-4.9-10.11-13b,KB,299,h-Příležitosti,Při svatbě KB,,39,299
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1366,Ps019_12,ID_1365,Žl 19(18),8.9.10.15,61,254,h-Příležitosti,Při svěcení kostela 1,,22,
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1367,Ps019_11,ID_1366,Žl 19(18),8.9.10.15,KB,28,e-Mezidobí,Při svěcení kostela KB,,55,28
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1368,Ps095_04,ID_1367,Žl 95(94),1-2.3-5.6-7,61,255,h-Příležitosti,Při svěcení oltáře mimo dobu velikonoční 1,,55,
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1369,Ps084_02,ID_1368,Žl 84(83),3.4.5+10.11,61,256,h-Příležitosti,Při svěcení oltáře mimo dobu velikonoční 2,,1,155
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1370,Ps122_03,ID_1369,Žl 122(121),1-2.3-4.8-9,61,258,h-Příležitosti,Při svěcení oltáře mimo dobu velikonoční 3,,1,256
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1371,Ps118_10,ID_1370,Žl 118(117),15-16.19-20.22-23.27,61,258,h-Příležitosti,Při svěcení oltáře v době velikonoční 1,,39,245
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1372,Ps122_03,ID_1371,Žl 122(121),1-2.3-4.8-9,61,259,h-Příležitosti,Při svěcení oltáře v době velikonoční 2,,1,256
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1373,Ps084_03,ID_1372,Žl 84(83),3.4.5+10.11,KB,155,h-Příležitosti,Při svěcení oltáře KB,,39,155
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1374,Ps084_04,ID_1373,Žl 84(83),3.4.5+10.11,KB,156,h-Příležitosti,Při svěcení oltáře KB,,39,156
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1375,Ps084_07,ID_1374,Žl 84(83),3.4.5+10.11,KB,157,h-Příležitosti,Při svěcení oltáře KB,,60,157
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1376,Ps095_05,ID_1375,Žl 95(94),1-2.3-5.6-7,KB,177,h-Příležitosti,Při svěcení oltáře KB,,39,177
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1377,Ps095_06,ID_1376,Žl 95(94),1-2.3-5.6-7,KB,177,h-Příležitosti,Při svěcení oltáře KB,,60,177
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1378,Ps118_08,ID_1377,Žl 118(117),15-16.19-20.22-23.27,KB,244,h-Příležitosti,Při svěcení oltáře KB,,42,244
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1379,Ps118_09,ID_1378,Žl 118(117),15-16.19-20.22-23.27,KB,245,h-Příležitosti,Při svěcení oltáře KB,,38,245
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1380,Ps118_10,ID_1379,Žl 118(117),15-16.19-20.22-23.27,KB,245,h-Příležitosti,Při svěcení oltáře KB,,39,245
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1381,Ps119_08,ID_1380,Žl 119(118),129.130.133.135.144,KB,254,h-Příležitosti,Při svěcení oltáře KB,,22,254
data/json/ruzne_prilezitosti/sveceni_kostela.json,Při svěcení kostela a oltáře,,matched,manual,,1382,Ps122_04,ID_1381,Žl 122(121),1-2.3-4.8-9,KB,256,h-Příležitosti,Při svěcení oltáře KB,,38,256
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1385,Ps067_07,ID_1384,Žl 67(66),2-3.5.7-8,61,268,za-na,Za církev 1,,14,
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1386,Ps098_06,ID_1385,Žl 98(97),1.2-3ab.3c-4.5-6,61,269,za-na,Za církev 2,,10,191
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1387,Ps096_12,ID_1386,Žl 96(95),1-2a.2b-3.7-8a.9-10a,61,270,za-na,Za církev 3,,54,179
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1388,Ps025_08,ID_1387,Žl 25(24),4-5ab.6+7bc.8-9.10+14,61,271,za-na,Za církev 4,,4,41
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1389,Ps027_02,ID_1388,Žl 27(26),1.2.3.5,61,272,za-na,Za církev 5,,50,46
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1390,Ps117_01,ID_1389,Žl 117(116),1.2,61,273,za-na,Za církev – v době velikonoční 1,,42,
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1391,Ps123_02,ID_1390,Žl 123(122),1-2a.2bcd,61,274,za-na,Za církev – v době velikonoční 2,,4,260
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1392,Ps110_01,ID_1391,Žl 110(109),1.2.3.4,61,275,za-na,Za církev – v době velikonoční 3,,63,218
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1393,Ps019_05,ID_1392,Žl 19(18),2-3.4-5.6-7,61,276,za-na,Za církev – v době velikonoční 4,,76,
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1394,Ps019_01,ID_1393,Žl 19(18),2-3.4-5,KB,26,za-na,Za církev KB,,14,26
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1395,Ps025_08,ID_1394,Žl 25(24),4-5ab.6+7bc.8-9.10+14,KB,41,za-na,Za církev KB,,4,41
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1396,Ps027_02,ID_1395,Žl 27(26),1.2.3.5,KB,46,za-na,Za církev KB,,50,46
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1397,Ps067_01,ID_1396,Žl 67(66),2-3.5.6+8,KB,130,za-na,Za církev KB,,14,130
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1398,Ps067_05,ID_1397,Žl 67(66),2-3.5.7-8,KB,132,za-na,Za církev KB,,39,132
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1399,Ps096_12,ID_1398,Žl 96(95),1-2a.2b-3.7-8a.9-10a,KB,179,za-na,Za církev KB,,54,179
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1400,Ps098_06,ID_1399,Žl 98(97),1.2-3ab.3c-4.5-6,KB,191,za-na,Za církev KB,,10,191
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1401,Ps117_02,ID_1400,Žl 117(116),1.2,KB,233,za-na,Za církev KB,,54,233
data/json/ruzne_prilezitosti/za_cirkev.json,Za církev,,matched,manual,,1402,Ps123_02,ID_1401,Žl 123(122),1-2a.2bcd,KB,260,za-na,Za církev KB,,4,260
data/json/ruzne_prilezitosti/za_jednotu_krestanu.json,Za jednotu křesťanů,,matched,manual,,1441,Jer31_03,ID_1440,Jer 31,10.11-12ab.13cd+14b,61,347,za-na,Za jednotu křesťanů 1,,68,314
data/json/ruzne_prilezitosti/za_jednotu_krestanu.json,Za jednotu křesťanů,,matched,manual,,1442,Ps023_01,ID_1441,Žl 23(22),1-3.4.5.6,61,348,za-na,Za jednotu křesťanů 2,,23,34
data/json/ruzne_prilezitosti/za_jednotu_krestanu.json,Za jednotu křesťanů,,matched,manual,,1443,Ps122_09,ID_1442,Žl 122(121),1-2.4-5.6-7.8-9,61,349,za-na,Za jednotu křesťanů 3,,42,
data/json/ruzne_prilezitosti/za_jednotu_krestanu.json,Za jednotu křesťanů,,matched,manual,,1444,Ps100_04,ID_1443,Žl 100(99),1-2.3.4.5,61,350,za-na,Za jednotu křesťanů 4,,68,
data/json/ruzne_prilezitosti/za_jednotu_krestanu.json,Za jednotu křesťanů,,matched,manual,,1445,Ps023_01,ID_1444,Žl 23(22),1-3.4.5.6,KB,34,za-na,Za jednotu křesťanů KB,,23,34
data/json/ruzne_prilezitosti/za_jednotu_krestanu.json,Za jednotu křesťanů,,matched,manual,,1446,Ps100_04,ID_1445,Žl 100(99),1-2.3.4.5,KB,193,za-na,Za jednotu křesťanů KB,,68,193
data/json/ruzne_prilezitosti/za_jednotu_krestanu.json,Za jednotu křesťanů,,matched,manual,,1447,Ps100_06,ID_1446,Žl 100(99),1-2.3.5,KB,194,za-na,Za jednotu křesťanů KB,,40,194
data/json/ruzne_prilezitosti/za_jednotu_krestanu.json,Za jednotu křesťanů,,matched,manual,,1448,Ps118_15,ID_1447,Žl 118(117),22-23.25-26.28,KB,247,za-na,Za jednotu křesťanů KB,,38,247
data/json/ruzne_prilezitosti/za_jednotu_krestanu.json,Za jednotu křesťanů,,matched,manual,,1449,Ps122_01,ID_1448,Žl 122(121),1-2.(4-5.6-7.)8-9,KB,259,za-na,Za jednotu křesťanů KB,,1,259
data/json/ruzne_prilezitosti/za_jednotu_krestanu.json,Za jednotu křesťanů,,matched,manual,,1450,Ps122_02,ID_1449,Žl 122(121),1-2.(4-5.6-7.)8-9,KB,259,za-na,Za jednotu křesťanů KB,,38,259
data/json/ruzne_prilezitosti/za_jednotu_krestanu.json,Za jednotu křesťanů,,matched,manual,,1451,Jer31_03,ID_1450,Jer 31,10.11-12ab.13cd+14b,KB,314,za-na,Za jednotu křesťanů KB,,68,314
data/json/ruzne_prilezitosti/za_knezska_povolani.json,Za kněžská povolání,,matched,manual,,1426,Ps040_04,ID_1425,Žl 40(39),2+4ab.7-8a.8b-9.10.12,61,319,za-na,Za kněžská nebo řeholní povolání 1,,45,90
data/json/ruzne_prilezitosti/za_knezska_povolani.json,Za kněžská povolání,,matched,manual,,1427,Ps027_07,ID_1426,Žl 27(26),1.4.5.8b-9ab.9cd+11,61,321,za-na,Za kněžská nebo řeholní povolání 2,,20,49
data/json/ruzne_prilezitosti/za_knezska_povolani.json,Za kněžská povolání,,matched,manual,,1428,Ps040_04,ID_1427,Žl 40(39),2+4ab.7-8a.8b-9.10.12,61,322,za-na,Za kněžská nebo řeholní povolání 3,,45,90
data/json/ruzne_prilezitosti/za_knezska_povolani.json,Za kněžská povolání,,matched,manual,,1429,Ps084_09,ID_1428,Žl 84(83),3-4.5+8a.11,61,323,za-na,Za kněžská nebo řeholní povolání 4,,1,154
data/json/ruzne_prilezitosti/za_knezska_povolani.json,Za kněžská povolání,,matched,manual,,1430,Ps040_04,ID_1429,Žl 40(39),2+4ab.7-8a.8b-9.10.12,61,324,za-na,Za kněžská nebo řeholní povolání 5,,45,90
data/json/ruzne_prilezitosti/za_knezska_povolani.json,Za kněžská povolání,,matched,manual,,1431,Ps016_04,ID_1430,Žl 16(15),1-2a+5.7-8.11,61,325,za-na,Za kněžská nebo řeholní povolání 6,,33,
data/json/ruzne_prilezitosti/za_knezska_povolani.json,Za kněžská povolání,,matched,manual,,1432,Ps027_07,ID_1431,Žl 27(26),1.4.5.8b-9ab.9cd+11,61,326,za-na,Za kněžská nebo řeholní povolání 7,,20,49
data/json/ruzne_prilezitosti/za_knezska_povolani.json,Za kněžská povolání,,matched,manual,,1433,Ps016_01,ID_1432,Žl 16(15),1-2a+5.7-8.11,KB,19,za-na,Za kněžská povolání KB,,45,19
data/json/ruzne_prilezitosti/za_knezska_povolani.json,Za kněžská povolání,,matched,manual,,1434,Ps027_07,ID_1433,Žl 27(26),1.4.5.8b-9ab.9cd+11,KB,49,za-na,Za kněžská povolání KB,,20,49
data/json/ruzne_prilezitosti/za_knezska_povolani.json,Za kněžská povolání,,matched,manual,,1435,Ps040_04,ID_1434,Žl 40(39),2+4ab.7-8a.8b-9.10.12,KB,90,za-na,Za kněžská povolání KB,,45,90
data/json/ruzne_prilezitosti/za_knezska_povolani.json,Za kněžská povolání,,matched,manual,,1436,Ps084_09,ID_1435,Žl 84(83),3-4.5+8a.11,KB,154,za-na,Za kněžská povolání KB,,1,154
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1452,Ps098_06,ID_1451,Žl 98(97),1.2-3ab.3c-4.5-6,61,361,za-na,Za misie mimo dobu velikonoční 1,,10,191
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1453,Ps067_07,ID_1452,Žl 67(66),2-3.5.7-8,61,362,za-na,Za misie mimo dobu velikonoční 2,,14,
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1454,Ps098_06,ID_1453,Žl 98(97),1.2-3ab.3c-4.5-6,61,363,za-na,Za misie mimo dobu velikonoční 3,,10,191
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1455,Ps067_07,ID_1454,Žl 67(66),2-3.5.7-8,61,364,za-na,Za misie mimo dobu velikonoční 4,,14,
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1456,Ps019_01,ID_1455,Žl 19(18),2-3.4-5,61,365,za-na,Za misie mimo dobu velikonoční 5,,14,26
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1457,Ps096_11,ID_1456,Žl 96(95),1-2a.2b-3.7-8a.9-10a,61,366,za-na,Za misie v době velikonoční 1,,40,179
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1458,Ps117_01,ID_1457,Žl 117(116),1.2,61,367,za-na,Za misie v době velikonoční 2,,42,
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1459,Ps096_11,ID_1458,Žl 96(95),1-2a.2b-3.7-8a.9-10a,61,368,za-na,Za misie v době velikonoční 3,,40,179
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1460,Ps019_01,ID_1459,Žl 19(18),2-3.4-5,KB,26,za-na,Za misie KB,,14,26
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1461,Ps067_01,ID_1460,Žl 67(66),2-3.5.6+8,KB,130,za-na,Za misie KB,,14,130
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1462,Ps096_11,ID_1461,Žl 96(95),1-2a.2b-3.7-8a.9-10a,KB,179,za-na,Za misie KB,,40,179
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1463,Ps098_02,ID_1462,Žl 98(97),1.2-3ab.3c-4,KB,189,za-na,Za misie KB,,41,189
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1464,Ps098_05,ID_1463,Žl 98(97),1.2-3ab.3c-4.5-6,KB,191,za-na,Za misie KB,,14,191
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1465,Ps098_06,ID_1464,Žl 98(97),1.2-3ab.3c-4.5-6,KB,191,za-na,Za misie KB,,10,191
data/json/ruzne_prilezitosti/za_misie.json,Za misie,,matched,manual,,1466,Ps117_02,ID_1465,Žl 117(116),1.2,KB,233,za-na,Za misie KB,,54,233
data/json/ruzne_prilezitosti/za_nemocne.json,Za nemocné,,matched,manual,,1521,Ps102_03,ID_1520,Žl 102(101),3.24-25.19-21,61,469,za-na,Za nemocné 1,,52,
data/json/ruzne_prilezitosti/za_nemocne.json,Za nemocné,,matched,manual,,1522,Iz38_02,ID_1521,Iz 38,10.11.12abcd.16,61,471,za-na,Za nemocné 2,,59,312
